"","Probe Set ID","Rank"
"8355","FAM120B",1.1301405318702
"8356","PHLDB1",1.13003564879301
"8357","DTD2",1.12968638374778
"8359","ADAMTS3",1.12898584174258
"8360","ZNF550",1.12873001868443
"8361","SEMA3C",1.12871546989832
"8362","ST8SIA1",1.12846650688572
"8363","TAF5",1.1282513371251
"8364","ASCC1",1.1282513371251
"8365","WDR1",1.12815702671251
"8366","ASDURF",1.12800953586791
"8367","MUS81",1.12783486726138
"8369","TBX3",1.12745852441209
"8370","IRAG2",1.12745852441209
"8371","HERC2P7",1.12745852441209
"8372","DNAJC7",1.12745852441209
"8374","OPA1",1.12711536186517
"8375","RIMBP2",1.12686780113248
"8376","DIXDC1",1.12639251297299
"8378","PCDHB11",1.12625842699835
"8380","ZNF589",1.12614913818745
"8381","ABCB4",1.12609212293658
"8382","XPNPEP3",1.12609212293658
"8383","HEXIM1",1.12609212293658
"8384","SNCA",1.12609212293658
"8385","TVP23A",1.12554181386302
"8386","FAM167B",1.12538509921523
"8387","EIF4G3",1.12503355328562
"8388","RNF180",1.1249199180731
"8389","RBM28",1.1249199180731
"8392","ADH1C",1.12365753584034
"8393","CLEC11A",1.12252794228325
"8394","ZFP64",1.12218786528653
"8395","IDI2-AS1",1.12176241954932
"8396","CILK1",1.12109245362471
"8397","AMBRA1",1.12109226180649
"8398","PRDM2",1.12083560453187
"8399","KMT5A",1.12057696882273
"8401","FLJ42627",1.11992368579394
"8402","ANKRD13B",1.11992368579394
"8403","GOLGA8K",1.11983947285052
"8404","HAPLN1",1.11948154179398
"8406","ZNF737",1.11924531901975
"8407","BAK1",1.1189549995723
"8408","C8orf44",1.1189549995723
"8409","NPIPB2",1.11874523021698
"8410","RSPH3",1.11870108141836
"8411","LOC107986294",1.11870108141836
"8413","EIF2S3B",1.11837824363555
"8414","STMP1",1.11833609164113
"8415","SNORA40",1.11781824783453
"8416","NPAS3",1.11773818714693
"8418","INPP5E",1.11767707973634
"8421","PPP3CB-AS1",1.11603462865241
"8422","SAP30L",1.11599996651332
"8423","METTL23",1.11587335851415
"8424","GINS3",1.11572216660425
"8425","PDE11A",1.11551244125976
"8426","LRRFIP1",1.11545543962569
"8427","POLA2",1.11533641255847
"8428","PODN",1.11498228433697
"8429","CYB5B",1.11423828447399
"8430","MTX3",1.11320760133214
"8431","GLCE",1.11304842111594
"8433","NNAT",1.11245280685077
"8435","IQGAP3",1.11233250921102
"8436","FBXO48",1.11230966879729
"8437","CHD7",1.11230966879729
"8438","FAIM",1.11174791796073
"8439","NUDCD3",1.11158070624277
"8440","CCDC125",1.11143470430005
"8441","TRMT5",1.11121503791413
"8442","SAAL1",1.11113746173699
"8443","ABCA3",1.11104536517661
"8444","EFHC1",1.11042104640385
"8445","FAM247D",1.11030333155369
"8446","NEIL2",1.11030333155369
"8449","MAP3K9",1.10957052875018
"8450","CYP1B1-AS1",1.10943351903018
"8452","ADNP",1.10865539824695
"8453","DNM3",1.10823011424347
"8454","DAAM1",1.10823011424347
"8455","LOC105373582",1.10801634099917
"8456","ADCY3",1.10801634099917
"8457","TCP1",1.10781175657484
"8458","KDR",1.10751131076863
"8459","RRAGA",1.10751131076863
"8461","USP37",1.10748086405694
"8462","CEP41",1.10748086405694
"8463","ZKSCAN1",1.10740791761445
"8464","INTS4P2",1.10716580194646
"8465","PKD1",1.10695443101716
"8466","UBR5-DT",1.10690269634205
"8467","SFT2D1",1.10666674695894
"8469","DNAL1",1.10652359535825
"8470","MED8",1.10643397069317
"8472","AKAP8",1.10618286155795
"8475","ATAT1",1.1054527533058
"8476","ATAD1",1.1052922335056
"8477","BMS1",1.10527547995628
"8479","NCAPD3",1.1051567605224
"8480","DDA1",1.10494389474647
"8481","NSMCE2",1.10487376725068
"8482","ERGIC1",1.10486988422379
"8483","BRD1",1.10486988422379
"8484","DNASE1L1",1.10462235983169
"8485","RP9P",1.10446683173663
"8486","PCNX1",1.10444295023302
"8487","SNAPC5",1.10418541017404
"8489","AFAP1-AS1",1.10376132546393
"8490","P3R3URF-PIK3R3",1.10365865538121
"8491","POLI",1.10359412188246
"8492","PER2",1.10349488527173
"8493","ENTPD1-AS1",1.10334479845138
"8494","YPEL2",1.10326879300786
"8496","TOMM70",1.10290666221332
"8497","LINC-PINT",1.10268654126181
"8499","ACTR10",1.10192294553302
"8501","SMPD3",1.10192294553302
"8502","RAPGEF4",1.10173851973884
"8504","EDC4",1.10132376827548
"8505","ILRUN",1.10132376827548
"8506","MAPK8",1.1012601155048
"8507","BNC2",1.10122210326738
"8508","PDE5A",1.10060809844291
"8509","LOC100288175",1.1005321361891
"8510","ZNF772",1.10032903848899
"8511","CLDN4",1.100211719716
"8512","COL10A1",1.09972032732598
"8514","HGS",1.0994840222504
"8515","RBM41",1.0994840222504
"8516","PRPF19",1.0994840222504
"8517","USF3",1.0994840222504
"8518","CEP63",1.0994840222504
"8519","PIK3C2B",1.09943950899828
"8522","ZMIZ1",1.09930915849886
"8523","TMEM109",1.09916180421125
"8525","NIBAN2",1.09885901537263
"8526","LOC105376577",1.09877511460437
"8528","ZBED4",1.09842933847801
"8529","GIT1",1.09815207118966
"8530","ZNF286B",1.09810549823655
"8531","LARP1B",1.09808886044803
"8532","MOB1B",1.09793667799049
"8533","RAPGEFL1",1.09698043475612
"8535","FLT4",1.09652043274817
"8536","SLC25A14",1.09644220326175
"8537","TMEM62",1.09596869705823
"8539","RAB34",1.095794660219
"8541","ZBTB43",1.09557515590019
"8542","PFKP",1.09536995285064
"8543","RGS14",1.0951596655844
"8544","BMS1P1",1.09500753654076
"8545","PRKAB2",1.09493442913914
"8546","VPS13B",1.09482983401167
"8547","LOC105371129",1.09462062454065
"8548","ZMAT1",1.09412358557784
"8549","MYH9",1.09401633982717
"8550","GLI2",1.09391755467934
"8552","FAM53C",1.09380828509093
"8553","SREK1",1.09350248186279
"8554","ITM2B",1.0934985804062
"8555","RPL10",1.0934985804062
"8556","ZFP37",1.09330194649694
"8557","SCUBE3",1.09322722880403
"8558","PCBP1",1.0926899623535
"8561","PWWP3B",1.09254738765698
"8562","CPEB2",1.09223893114988
"8563","NECTIN2",1.09223893114988
"8564","PEX1",1.09222225352932
"8566","RPUSD4",1.09213723145052
"8567","LOC105378859",1.09207627224263
"8568","ROCK2",1.09207627224263
"8569","GTF2I",1.09207627224263
"8571","ATP10A",1.09133851242304
"8572","RYK",1.09124336143706
"8573","MTRF1",1.09111964601458
"8574","PXN",1.09107941576924
"8575","SLTM",1.09062400475836
"8576","UBE2CP5",1.09045788154285
"8577","NACC1",1.08996618861223
"8582","BECN1",1.08946927113633
"8585","ILKAP",1.08939659312505
"8586","RAB11FIP1",1.08875719196068
"8587","PCDHA8",1.0883240131117
"8588","POLR1A",1.08830383869435
"8590","GASK1A",1.08779060417212
"8591","ARL10",1.08776540255392
"8592","NSD1",1.0875867552814
"8593","CACTIN",1.08734060589546
"8594","CCDC137",1.08732507564654
"8595","RABL2B",1.08695897586319
"8596","SCN3A",1.08686478123628
"8597","ARID1B",1.08666851999842
"8598","RTEL1-TNFRSF6B",1.08654563659965
"8600","HLF",1.08637023823962
"8601","LOC105376050",1.08627713199294
"8602","GALNS",1.0862563165051
"8603","USP49",1.08617938725654
"8604","HMGCR",1.08617938725654
"8605","SLC6A10PB",1.0860921138747
"8608","ACYP1",1.08550693140299
"8611","KDM1A",1.08504933954724
"8612","PPM1G",1.08492728401564
"8614","TIRAP",1.084502284513
"8615","RGL1",1.084502284513
"8616","SCRN3",1.084502284513
"8617","BCDIN3D",1.084502284513
"8618","TREX2",1.08445981539814
"8620","PRUNE2",1.08316438682901
"8621","SAMD11",1.08296764835185
"8622","SCOC",1.08296764835185
"8623","PDS5B",1.08272381165362
"8624","CSRNP1",1.08263308362215
"8625","AMMECR1",1.08263308362215
"8626","TTYH3",1.08224911327559
"8628","RANBP1",1.08212699159701
"8629","NCOA2",1.08212699159701
"8631","CROCCP3",1.08170582152079
"8632","PISD",1.08170582152079
"8634","CLIC6",1.08170582152079
"8635","CHMP5",1.081451808068
"8636","ZNF28",1.08135163507832
"8638","BPTF",1.08071042438324
"8639","ZNF592",1.08071042438324
"8643","ZEB1-AS1",1.07845649014678
"8644","OTUD3",1.07845649014678
"8645","LRRCC1",1.07800614383349
"8646","ANKMY1",1.07795027515062
"8647","SCMH1",1.07792801572631
"8648","ZNF417",1.07717490701002
"8649","LGALSL",1.07712487592402
"8650","AMZ2P1",1.07712487592402
"8652","NIPBL-DT",1.0759494660748
"8653","PCDHB9",1.07538238422549
"8654","SIK1",1.07495439639428
"8656","MDC1",1.07428208136594
"8657","RGMB",1.07413704348903
"8658","LENG9",1.07413704348903
"8659","RAB28",1.0739197436585
"8660","SFI1",1.07377989252952
"8661","ZFP90",1.07377989252952
"8662","ZNF780A",1.07372435132225
"8663","NBEAL2",1.07273201442275
"8664","ISY1",1.07273201442275
"8665","ZNF407",1.07266219760673
"8667","P3H2",1.07199707821611
"8668","CFL1",1.07199707821611
"8670","F2RL3",1.07136719385532
"8672","APH1B",1.07122763429556
"8673","NLGN3",1.07107794884504
"8674","ANKHD1-EIF4EBP3",1.0709656230965
"8675","GOLGB1",1.07094883943468
"8679","FBXO31",1.06978787460005
"8680","INO80",1.06948919733381
"8682","REEP5",1.06804182763478
"8684","LINC01003",1.06748080265772
"8685","KIAA2026",1.06713510078621
"8686","ARL4A",1.06662827580923
"8687","DNMBP-AS1",1.06644032811126
"8688","PDCD11",1.06626684592802
"8689","SMG1P1",1.06624750582924
"8690","FKTN",1.06623152298873
"8692","ZNF329",1.06618283054064
"8693","ZNF337",1.06550255379999
"8694","RCOR3",1.06550255379999
"8695","DCAF12L1",1.06441975367291
"8696","GNB3",1.06382940059863
"8697","CEP97",1.06353254263208
"8698","PYGO2",1.06333709455376
"8699","ASH2L",1.06333709455376
"8701","ZNF439",1.06241603470477
"8702","P2RY2",1.06123321712353
"8703","MIA-RAB4B",1.06063704839108
"8704","UBR3",1.06036795636057
"8705","TEK",1.06036795636057
"8706","SARS1",1.05987950404406
"8708","CYTH2",1.05917472444392
"8709","PDE7B",1.05916931832565
"8710","CEP290",1.05915668368552
"8711","LTO1",1.05902277247011
"8714","ZNF226",1.0588484749645
"8716","NSD2",1.05877220615356
"8717","NDUFAF6",1.05874675299763
"8718","LOC107987057",1.05837445369352
"8719","UBE2Q2P13",1.05831150527458
"8720","ARHGAP10",1.05821668834581
"8721","CRYBG3",1.05801240829748
"8722","RBM4B",1.05795866920733
"8724","YTHDC1",1.0574536533639
"8725","DCAF17",1.05719874177174
"8726","SDHAP3",1.05709478530029
"8727","PLEKHG2",1.05689398323946
"8728","UBE2O",1.05684217456578
"8729","CSNK2A3",1.05650621808606
"8730","DIP2A",1.05644255991028
"8731","RERE",1.05642854177873
"8732","ELOVL4",1.05632267034689
"8733","POLR3E",1.05619472465279
"8736","LOC112268254",1.05589384635143
"8737","RALY",1.05577883314769
"8738","MIB1",1.05577883314769
"8739","PDE3A",1.05515027209833
"8740","IL32",1.05515027209833
"8741","LIPT2-AS1",1.05515027209833
"8742","NFYA",1.05445037504055
"8743","TNFSF15",1.05445037504055
"8744","SLC29A3",1.05431373231307
"8745","NPFF",1.05431373231307
"8746","MAMDC2",1.05423131896629
"8747","SETD5",1.05418829931837
"8748","C9orf64",1.05403110571926
"8749","PRXL2B",1.05346840280139
"8750","MYO1C",1.05343517201174
"8751","EHBP1",1.05317958519994
"8752","ABCF1",1.05303783984455
"8754","FKBP3",1.05217075815903
"8755","KTN1",1.05217075815903
"8758","DAP3",1.05176988647505
"8760","RAD17",1.05172597648744
"8762","LCN2",1.05166206033939
"8763","B3GNT2",1.05115305821629
"8764","TELO2",1.0509798411269
"8765","SLCO3A1",1.05096789511281
"8766","IQSEC1",1.05096789511281
"8767","COMMD3",1.05068296370976
"8768","RPAIN",1.05040801591761
"8769","KLHL8",1.05026575172889
"8771","SPEN",1.05004831002074
"8772","RAD54L2",1.05004831002074
"8773","ALOX12P2",1.05004118745754
"8774","LOC101927999",1.04972791687423
"8775","ATP8B1",1.04971022428001
"8776","FBXW11",1.04967849947712
"8777","ZNF384",1.04950818660013
"8778","ZNF30",1.04876828274637
"8779","ANKRD52",1.04867812566449
"8780","LOC102724159",1.04867812566449
"8782","RAB4A",1.0473739217225
"8783","ZNF793",1.04718804431773
"8784","PPP2R3B",1.04672693550008
"8785","ZNF432",1.04671351147125
"8786","IDI1",1.04671351147125
"8788","TLL2",1.04654881075605
"8790","PIP4K2B",1.04594009750958
"8791","NDOR1",1.04560525419972
"8792","SPTBN1",1.04544185219738
"8794","ANXA3",1.0446348064265
"8795","C17orf49",1.04452613326724
"8796","WNT10A",1.04452321926805
"8797","FBXL19",1.04438857173264
"8798","SKIC3",1.04438857173264
"8799","LOC107985263",1.04438857173264
"8801","SRSF5",1.04429354525785
"8802","CHD4",1.04429354525785
"8803","RSC1A1",1.04384913858819
"8804","TENT5C",1.04356123731745
"8805","FMO2",1.04348863188543
"8806","DCHS2",1.04324098414023
"8807","ID3",1.0432120421214
"8808","ADCY10P1",1.04316542707341
"8809","NUP210",1.04302376548813
"8810","DAPK2",1.04251645887192
"8811","LOC102723564",1.04240377440477
"8812","ATL2",1.04200582921507
"8814","CHTF18",1.04183280659963
"8815","SENP7",1.04183280659963
"8816","ABRACL",1.04183280659963
"8817","ABCC10",1.04175896078569
"8818","ZNF707",1.04086949304695
"8819","TMEM126B",1.04066303297622
"8820","LOC107987398",1.04066303297622
"8821","PKD1-AS1",1.04066303297622
"8822","STRIP1",1.04061910816202
"8823","UACA",1.0405852265585
"8824","CHL1",1.04031805105498
"8825","AP5Z1",1.04031805105498
"8826","PRICKLE2",1.04027004434833
"8827","TMEM161B",1.03988618004904
"8828","ZSCAN20",1.03988618004904
"8832","ZNF587",1.03956747975172
"8833","MAGEE1",1.03936905776441
"8834","CLIC4",1.03936151200212
"8835","LOC112268469",1.03907234743014
"8836","TWNK",1.03894566747406
"8837","HP1BP3",1.03868492621131
"8838","WNT7A",1.03867711258279
"8839","ELK1",1.03807912710123
"8840","ERAP2",1.03793489300243
"8842","PHTF1",1.03724238709536
"8843","DHX34",1.03662039174523
"8844","AGAP5",1.03660923274085
"8845","ZNF703",1.03660923274085
"8846","LMAN1",1.03660923274085
"8847","SMIM15-AS1",1.03659982307692
"8848","ZNF878",1.03643121742381
"8850","SOWAHB",1.03632137673306
"8851","TAOK2",1.03631092975705
"8852","FAM20B",1.03619888319325
"8853","MLLT3",1.03619888319325
"8854","YPEL1",1.03561065569089
"8856","CDK2AP1",1.03548434792639
"8857","SNX19",1.0351407947892
"8858","ABCC9",1.03485084784055
"8859","FRS3",1.03482644944576
"8860","LRRC49",1.03480435559774
"8861","H3P6",1.03476038160732
"8862","TPM1-AS",1.03460974440556
"8863","SNPH",1.03436265767045
"8865","AK6",1.03379420877874
"8866","ZASP",1.03379420877874
"8867","NCBP3",1.03379420877874
"8868","KIAA0825",1.03377763728195
"8869","CDC42EP1",1.03348885628251
"8870","ZNF483",1.03348885628251
"8871","ZNF175",1.03334785782557
"8872","CAMSAP2",1.03289600137347
"8873","RPS2",1.03251436701108
"8874","GZF1",1.03241311309122
"8875","THOC5",1.03228758366568
"8876","DELE1",1.03228758366568
"8877","TMCO1",1.03226365031838
"8878","LENG8-AS1",1.03226365031838
"8879","NARF",1.03191653000055
"8880","RFX3",1.03145741286327
"8881","ZC3H4",1.03145741286327
"8884","MTMR7",1.03105074750942
"8886","LOC107986583",1.03066373971307
"8888","NKAPL",1.02996413139946
"8890","SBDSP1",1.02960902630749
"8891","MYBPH",1.02960902630749
"8892","CDS2",1.02960902630749
"8894","ARHGEF38",1.02815255471476
"8895","RPN2",1.02805277567204
"8896","SEC31B",1.02805277567204
"8897","FAM182B",1.0279044009281
"8898","POLR1G",1.0277659108184
"8900","ZC3HAV1L",1.02764296635889
"8901","LOC107985404",1.02759762936572
"8902","GEMIN4",1.02759762936572
"8903","MAP1A",1.02745755347994
"8904","ATP6V1G2",1.02738893804189
"8905","SGO2",1.02738893804189
"8906","CGRRF1",1.02725290691008
"8907","ZNF8-ERVK3-1",1.02692986315584
"8908","EP400P1",1.0268496845489
"8910","ALOX12",1.02592961797919
"8911","LOC100505915",1.02566094445182
"8913","CLK1",1.02502387402792
"8915","COA7",1.02420097849084
"8916","DSP",1.02420097849084
"8918","LOC107986178",1.02397367232247
"8919","ITPRIP",1.02374755009179
"8921","SPIN2B",1.02291795484606
"8922","WDR4",1.0229060745264
"8923","C1orf109",1.02236878104801
"8924","RBBP5",1.02212608983868
"8925","PRKG1",1.02156977188862
"8926","FEN1",1.02153162345865
"8927","CCDC138",1.02153162345865
"8929","SMARCAL1",1.02128926950212
"8930","UBA5",1.02082632951837
"8932","MRPS27",1.02062544385397
"8933","ZIK1",1.02062544385397
"8934","SEPTIN4-AS1",1.02038432273926
"8936","PSMD6",1.02021167614336
"8937","GPSM1",1.02021167614336
"8938","GCOM1",1.02017540171538
"8939","LOC107985481",1.01969665398523
"8940","SP2-AS1",1.01926367457065
"8941","VPS41",1.01900418392159
"8942","NRN1",1.01900418392159
"8943","TLCD5",1.01898948401238
"8945","LRRK2",1.01893018157464
"8946","S100A6",1.01797011459862
"8947","CARHSP1",1.01780551943769
"8948","LOC105376689",1.01774820247286
"8949","ENSA",1.01774549600014
"8950","LOC440311",1.0176877180574
"8951","STEAP2",1.01750202446397
"8953","SMARCA5-AS1",1.0170501208985
"8955","KRBOX1",1.01685801911157
"8956","RGPD2",1.01678086407038
"8957","MSLN",1.01674755274965
"8958","RRM1",1.01655058282093
"8959","PCDHA9",1.01642855213111
"8960","ARMC2",1.0158823512524
"8961","ZNF573",1.01585301084817
"8962","FOXD1",1.01577416715025
"8963","LOC100129034",1.01571863792776
"8964","ZBTB40",1.01568066056188
"8966","CCAR2",1.01508212520248
"8967","IL6R",1.01507476018532
"8968","EIF4ENIF1",1.01503778778366
"8970","GMEB2",1.01476860975347
"8971","KIF3A",1.01472481149108
"8972","CROT",1.01469872471307
"8973","PLGLB1",1.01446902754095
"8974","PIP4P2",1.01439118737767
"8976","SYTL3",1.01411692888095
"8977","RPL5",1.01358569940725
"8978","RELN",1.01322980018725
"8979","LOC100130992",1.01314569575814
"8980","ABCC1",1.01295649102835
"8982","RREB1",1.01222543060863
"8983","PRKG1-AS1",1.01222543060863
"8984","ATL1",1.01219888715
"8985","GASK1B-AS1",1.01219222050361
"8986","SPRYD7",1.01179612725177
"8987","CLCN3",1.01179612725177
"8988","LINC02603",1.01125421037554
"8989","TTC41P",1.01084233478194
"8991","PRORP",1.01061092149045
"8992","HSPG2",1.01060527618229
"8994","GDI1",1.010420698797
"8995","FAM184B",1.01034919996267
"8996","ATPSCKMT",1.00978558205695
"8997","RIC3",1.00974788968888
"8998","HARBI1",1.00967758225053
"8999","TRMT10C",1.00967758225053
"9000","DCUN1D2",1.00960084587223
"9001","ZNF345",1.00960084587223
"9002","EXOSC10-AS1",1.0091174657297
"9003","SLC39A9",1.00897931839413
"9005","ARFGEF2",1.00853220641888
"9006","AGRN",1.00853220641888
"9008","ZNF343",1.00772257266712
"9009","ICMT",1.00748247043122
"9011","CXCL12",1.00561216378738
"9012","PPIC",1.00561216378738
"9013","LOC105370518",1.00525565300509
"9014","CERNA2",1.00525565300509
"9015","LOC107985322",1.00523728359171
"9016","SRRM1",1.00523728359171
"9017","POLD1",1.00523728359171
"9018","PPAN",1.00511607109347
"9019","CNTN1",1.00499381951024
"9021","ADD1",1.0045297722477
"9022","NANS",1.00445126423824
"9023","MED12",1.00432538361295
"9024","CDK6",1.00432538361295
"9025","NRF1",1.00432538361295
"9026","LSM2",1.00420638986682
"9028","SBNO1",1.00412449290596
"9029","MSL3P1",1.00412449290596
"9030","MBD6",1.00391632224365
"9033","ZNF626",1.00380820147622
"9034","CPNE3",1.00380820147622
"9035","TRIM26",1.00380820147622
"9037","DENND10P1",1.00348641964048
"9038","ZNF335",1.00344819303425
"9039","ZNF318",1.00344819303425
"9041","HTATSF1",1.00331645939827
"9043","REC8",1.00292609376022
"9044","SLX4",1.00287429450945
"9045","LOC107984011",1.00287429450945
"9046","ATE1",1.00287429450945
"9047","RBMX",1.00284186106541
"9049","SNRPB2",1.00224531274477
"9051","CTNND1",1.00161913352156
"9052","ABLIM1",1.00161913352156
"9053","CYB561A3",1.00161913352156
"9054","MRFAP1",1.00118697792015
"9056","PTPRG",1.00102974172741
"9057","ZNF91",1.00088515741986
"9058","DCHS1",1.00088515741986
"9061","PPFIA1",1.00065443200615
"9062","LSM14B",1.0005069699975
"9064","TMEM168",0.999644627377454
"9066","SAT1",0.999434248444845
"9067","LOC107987245",0.999282666578464
"9069","HRC",0.999223926568308
"9071","DHX32",0.999122101189679
"9072","STMN1",0.999104362935252
"9073","MIF4GD",0.999104362935252
"9074","GLI3",0.998808934562707
"9075","SF3B2",0.998808934562707
"9076","EXD3",0.998740905626667
"9077","ARMC12",0.998740905626667
"9078","CTNNA1",0.998182875693591
"9080","ZNF10",0.997852979909241
"9081","SGMS2",0.997800582546513
"9082","CD109",0.997592056214967
"9083","MAML3",0.997592056214967
"9084","TTI1",0.997334773862958
"9085","MTMR12",0.997301286152639
"9086","RORA",0.99725998840262
"9087","MACIR",0.99716410446517
"9089","RABL2A",0.996639488532697
"9093","PLEKHA8",0.996188139502877
"9094","FHIP2B",0.996188139502877
"9095","CPLX1",0.996143001776383
"9096","SNRPA1",0.996048822929525
"9097","PAMR1",0.996048822929525
"9098","TRAF3IP2",0.995996031036569
"9099","ANGPT2",0.995640690368994
"9100","SLC31A2",0.995640690368994
"9101","CIART",0.995239750422282
"9102","KMT2C",0.994935050068495
"9104","LRRC41",0.994935050068495
"9106","OSGEPL1",0.994012498243562
"9107","LRRC42",0.993512522167274
"9108","ZNF565",0.9932269331685
"9109","GNA14",0.9932269331685
"9110","BICRAL",0.9932269331685
"9112","PIK3R3",0.992696762730342
"9115","SOX4",0.991740392107738
"9118","LOC105373774",0.991400058312977
"9119","CFAP298",0.991394232702439
"9120","C2orf68",0.991394232702439
"9121","XPC-AS1",0.991309689639406
"9122","B3GALT9",0.991309689639406
"9123","IMPA1",0.991147966388733
"9124","TRIM73",0.990855645781446
"9125","CENPJ",0.990816125534816
"9126","LOC105376506",0.990762008994165
"9127","NPIPB6",0.990671525358327
"9128","TFIP11",0.990580892899442
"9130","PSMC1",0.990017098268657
"9131","MPV17",0.989902532319822
"9132","PLPP5",0.989902532319822
"9133","NUP188",0.989797119329904
"9134","TNRC6A",0.989633648716615
"9136","KALRN",0.989371182049053
"9137","ANKRD36B",0.989371182049053
"9140","MTCL1",0.989371182049053
"9142","CDC14B",0.988299013563559
"9144","CCZ1",0.988183594616624
"9146","C6orf89",0.987825573531618
"9147","LOC112268054",0.987617929234536
"9149","NSUN5",0.987514601803129
"9150","DHX38",0.987514601803129
"9151","PTPN20",0.987169427161936
"9152","SMARCD3",0.986943006655764
"9153","TRIM59-IFT80",0.986573090806988
"9155","ZCCHC4",0.986057488683852
"9160","RUSC1",0.985355692934564
"9161","SPAG4",0.98493482686956
"9162","FANK1",0.984643867276716
"9163","USP53",0.984643867276716
"9165","CAPN2",0.984594042904545
"9167","CPNE1",0.984357598543269
"9168","ADSL",0.984357598543269
"9169","SNORD96A",0.98435051812862
"9170","MBD5",0.983913454810999
"9171","ARHGAP19-SLIT1",0.983778916035462
"9172","CIAO1",0.983629074798824
"9174","ZNF488",0.983558678707006
"9175","CCDC93",0.98334715485571
"9176","GINS2",0.983125648534824
"9177","FAM53B",0.983125648534824
"9178","IFI27",0.983125648534824
"9179","LOC100506235",0.983125648534824
"9180","HMBOX1",0.983125648534824
"9181","PSMD2",0.982558915022815
"9182","CALML6",0.982463934310295
"9183","LOC107986064",0.982463934310295
"9184","KCNMB1",0.982221790221376
"9185","EP300",0.982149667392464
"9186","GPATCH8",0.981969865145418
"9187","LOC105370027",0.981969865145418
"9189","NFXL1",0.981721819616199
"9190","MAST2",0.981721819616199
"9191","EIF1AX",0.981204503562723
"9192","PATJ",0.981063655299238
"9193","TM2D1",0.980774194978672
"9194","TMEM234",0.980572601655965
"9195","MSRB3",0.980342443630415
"9196","LAPTM4B",0.980180768063958
"9197","CHRNA10",0.97991300073621
"9199","ARHGEF15",0.979582670918332
"9200","PDPR",0.978765822160177
"9201","NDN",0.978765822160177
"9203","SLC26A11",0.978437054548442
"9204","LOC105378701",0.978397590777422
"9205","LOC105371762",0.97835555807994
"9206","SLCO5A1",0.97835555807994
"9207","PARP2",0.97832175618711
"9208","PDXDC2P-NPIPB14P",0.97817419240157
"9210","SND1",0.978158802095939
"9211","TADA1",0.978045593299178
"9212","MAU2",0.977791874091757
"9213","EXOC6B",0.977759182729681
"9215","MCOLN3",0.976620163488939
"9216","IFT80",0.97635410429353
"9217","HOXC4",0.975835884870544
"9218","ATP11A",0.975789933232004
"9222","PKD1P6-NPIPP1",0.975249216431326
"9223","ADARB1",0.975106498896958
"9224","SNORD104",0.975069189110965
"9225","ZNF586",0.975047052578045
"9226","MDGA1",0.975047052578045
"9230","GPR17",0.973831773610032
"9231","NFATC3",0.973751527224139
"9232","LOC107986372",0.973643954079806
"9235","PLCE1",0.973366680101394
"9238","DNAJC1",0.972745201006067
"9240","RAMP1",0.972411680720754
"9241","WDR62",0.97221937517725
"9242","SMOC1",0.972050845395773
"9243","INTS6",0.971937692523356
"9244","IPO9",0.970729272158641
"9245","CTAGE15",0.970609524880373
"9246","HUS1",0.970609524880373
"9247","TIGD7",0.970548344506254
"9248","FILIP1L",0.970114368983345
"9249","ANKRD11",0.969565709854014
"9250","PHC1",0.969565709854014
"9251","MSANTD3-TMEFF1",0.969335772761434
"9252","SAV1",0.969335772761434
"9253","TRADD",0.96894276094766
"9254","EMCN",0.96894276094766
"9255","HINFP",0.96894276094766
"9256","TP53BP1",0.96894276094766
"9257","KBTBD7",0.968898327278918
"9258","ZBTB20",0.968677538415618
"9259","ZNF17",0.968389802206428
"9260","CNOT3",0.968376267741849
"9262","SPDYE2",0.968035939339971
"9263","CMIP",0.968035939339971
"9264","CDON",0.968017353972807
"9265","JMJD6",0.967960718892298
"9266","LLGL1",0.967433253623753
"9268","SLCO4A1-AS1",0.967305049692396
"9270","ZNF544",0.967277763123679
"9273","DYNC1I1",0.967000249753019
"9274","LOC105369388",0.966471363882589
"9275","MTR",0.966471363882589
"9276","DAPK3",0.966471363882589
"9277","PHC2",0.965701519163536
"9278","MAGOH2P",0.965616875552248
"9279","SBF2",0.965583091336321
"9280","LOC107985200",0.965069416665554
"9281","IRF2BPL",0.964689855154875
"9282","CPSF1",0.964689855154875
"9283","DIAPH3",0.964384544594838
"9284","BRSK2",0.96419369108456
"9285","PAPSS1",0.963986395048334
"9286","RTN3",0.963827168035946
"9289","XPC",0.963603668470947
"9290","SIX4",0.963549378190317
"9291","CD63",0.963176831967204
"9292","OTUD7B",0.962963391430487
"9293","NEPRO-AS1",0.962881025899461
"9294","GARIN1A",0.962734682749804
"9295","BMS1P4-AGAP5",0.962631014093719
"9296","AHCTF1",0.962631014093719
"9297","LOC541473",0.962491149790724
"9298","KIF18A",0.962478926137842
"9299","SNORA100",0.962316276110733
"9300","CEP135",0.962310215060513
"9301","POLR2A",0.961995635854979
"9302","ABCB7",0.961701895818658
"9303","LMBR1",0.961591102977951
"9304","TMEM183A",0.961589300293459
"9305","POGK",0.961487805972517
"9307","LOC107984800",0.961487805972517
"9308","CLHC1",0.961487805972517
"9309","ARMCX1",0.961259966850325
"9314","DYM",0.961055775002248
"9315","LOC101927010",0.960923607989009
"9317","ATF7-NPFF",0.960839800848161
"9319","SUMO3",0.960145663950094
"9322","ANAPC1",0.959611945561683
"9323","CCDC28B",0.959229025833755
"9325","RASGRP1",0.958908365686638
